sample_id,position,piece,position_role,word_index,word,start_sec,end_sec,n_positions,n_content_subwords,n_words,duration_sec,mapping_verified
18,20,fae,content,16,Faeroese,5.8483,6.5892,50,48,46,18.808,1
18,21,##ro,content,16,Faeroese,5.8483,6.5892,50,48,46,18.808,1
18,22,##ese,content,16,Faeroese,5.8483,6.5892,50,48,46,18.808,1
18,23,mack,content,17,Mackerel,6.5892,7.3309,50,48,46,18.808,1
18,24,##ere,content,17,Mackerel,6.5892,7.3309,50,48,46,18.808,1
18,25,##l,content,17,Mackerel,6.5892,7.3309,50,48,46,18.808,1
18,26,fishery,content,18,Fishery,7.3309,8.1548,50,48,46,18.808,1
18,27,has,content,19,has,8.1548,8.2807,50,48,46,18.808,1
18,28,been,content,20,been,8.2807,8.4717,50,48,46,18.808,1
18,29,denied,content,21,denied,8.4717,9.0202,50,48,46,18.808,1
18,30,msc,content,22,MSC,9.0202,9.2761,50,48,46,18.808,1
18,31,certification,content,23,certification,9.2761,10.5503,50,48,46,18.808,1
18,32,based,content,24,based,10.5503,11.0511,50,48,46,18.808,1
18,33,on,content,25,on,11.0511,11.2592,50,48,46,18.808,1
18,34,the,content,26,the,11.2592,11.4511,50,48,46,18.808,1
18,35,fact,content,27,fact,11.4511,11.691,50,48,46,18.808,1
18,36,that,content,28,that,11.691,11.912,50,48,46,18.808,1
18,37,the,content,29,the,11.912,12.0729,50,48,46,18.808,1
18,38,fishery,content,30,fishery,12.0729,12.8218,50,48,46,18.808,1
18,39,has,content,31,has,12.8218,13.0727,50,48,46,18.808,1
18,40,failed,content,32,failed,13.0727,13.5236,50,48,46,18.808,1
18,41,to,content,33,to,13.5236,13.7246,50,48,46,18.808,1
18,42,reach,content,34,reach,13.7246,14.0125,50,48,46,18.808,1
18,43,an,content,35,an,14.0125,14.1685,50,48,46,18.808,1
18,44,agreement,content,36,agreement,14.1685,14.9923,50,48,46,18.808,1
18,45,on,content,37,on,14.9923,15.1833,50,48,46,18.808,1
18,46,mack,content,38,mackerel,15.1833,15.9171,50,48,46,18.808,1
18,47,##ere,content,38,mackerel,15.1833,15.9171,50,48,46,18.808,1
18,48,##l,content,38,mackerel,15.1833,15.9171,50,48,46,18.808,1
18,49,[SEP],[SEP],,,,,50,48,46,18.808,1
19,0,[CLS],[CLS],,,,,50,39,33,13.683,1
19,1,people,content,0,People,0.0,0.4847,50,39,33,13.683,1
19,2,are,content,1,are,0.4847,0.8713,50,39,33,13.683,1
19,3,surprisingly,content,2,surprisingly,0.8713,1.8007,50,39,33,13.683,1
19,4,for,content,3,forgiving,1.8007,2.5429,50,39,33,13.683,1
19,5,##giving,content,3,forgiving,1.8007,2.5429,50,39,33,13.683,1
19,6,brands,content,4,brands,2.5429,2.8,50,39,33,13.683,1
19,7,when,content,5,when,2.8,3.0661,50,39,33,13.683,1
19,8,they,content,6,they,3.0661,3.1819,50,39,33,13.683,1
19,9,own,content,7,own,3.1819,3.483,50,39,33,13.683,1
19,10,up,content,8,up,3.483,3.7291,50,39,33,13.683,1
19,11,to,content,9,to,3.7291,3.9099,50,39,33,13.683,1
19,12,mistakes,content,10,"mistakes,",3.9099,4.6332,50,39,33,13.683,1
19,13,",",content,10,"mistakes,",3.9099,4.6332,50,39,33,13.683,1
19,14,and,content,11,and,4.6332,4.774,50,39,33,13.683,1
19,15,unfortunately,content,12,unfortunately,4.774,6.2105,50,39,33,13.683,1
19,16,some,content,13,some,6.2105,6.7327,50,39,33,13.683,1
19,17,hate,content,14,haters,6.7327,7.2149,50,39,33,13.683,1
19,18,##rs,content,14,haters,6.7327,7.2149,50,39,33,13.683,1
19,19,out,content,15,out,7.2149,7.446,50,39,33,13.683,1
19,20,there,content,16,there,7.446,7.9631,50,39,33,13.683,1
19,21,love,content,17,love,7.9631,8.4553,50,39,33,13.683,1
19,22,to,content,18,to,8.4553,8.5611,50,39,33,13.683,1
19,23,point,content,19,point,8.5611,8.8772,50,39,33,13.683,1
19,24,fingers,content,20,fingers,8.8772,9.3394,50,39,33,13.683,1
19,25,and,content,21,and,9.3394,9.4702,50,39,33,13.683,1
19,26,jump,content,22,jump,9.4702,9.7476,50,39,33,13.683,1
19,27,all,content,23,all,9.7476,10.0274,50,39,33,13.683,1
19,28,over,content,24,over,10.0274,10.4346,50,39,33,13.683,1
19,29,imperfect,content,25,"imperfections,",10.4346,11.4039,50,39,33,13.683,1
19,30,##ions,content,25,"imperfections,",10.4346,11.4039,50,39,33,13.683,1
19,31,",",content,25,"imperfections,",10.4346,11.4039,50,39,33,13.683,1
19,32,but,content,26,but,11.4039,11.6245,50,39,33,13.683,1
19,33,for,content,27,for,11.6245,11.8006,50,39,33,13.683,1
19,34,the,content,28,the,11.8006,12.0264,50,39,33,13.683,1
19,35,most,content,29,most,12.0264,12.2425,50,39,33,13.683,1
19,36,part,content,30,"part,",12.2425,12.4721,50,39,33,13.683,1
19,37,",",content,30,"part,",12.2425,12.4721,50,39,33,13.683,1
19,38,people,content,31,people,12.4721,12.9957,50,39,33,13.683,1
19,39,understand,content,32,understand,12.9957,13.683,50,39,33,13.683,1
19,40,[SEP],[SEP],,,,,50,39,33,13.683,1
19,41,[PAD],padding,,,,,50,39,33,13.683,1
19,42,[PAD],padding,,,,,50,39,33,13.683,1
19,43,[PAD],padding,,,,,50,39,33,13.683,1
19,44,[PAD],padding,,,,,50,39,33,13.683,1
19,45,[PAD],padding,,,,,50,39,33,13.683,1
19,46,[PAD],padding,,,,,50,39,33,13.683,1
19,47,[PAD],padding,,,,,50,39,33,13.683,1
19,48,[PAD],padding,,,,,50,39,33,13.683,1
19,49,[PAD],padding,,,,,50,39,33,13.683,1
20,0,[CLS],[CLS],,,,,50,43,34,10.953,1
20,1,and,content,0,And,0.0,0.1969,50,43,34,10.953,1
20,2,of,content,1,of,0.1969,0.3763,50,43,34,10.953,1
20,3,course,content,2,"course,",0.3763,0.8581,50,43,34,10.953,1
20,4,",",content,2,"course,",0.3763,0.8581,50,43,34,10.953,1
20,5,click,content,3,click,0.8581,1.129,50,43,34,10.953,1
20,6,in,content,4,in,1.129,1.3585,50,43,34,10.953,1
20,7,the,content,5,the,1.3585,1.4779,50,43,34,10.953,1
20,8,link,content,6,link,1.4779,1.7738,50,43,34,10.953,1
20,9,of,content,7,of,1.7738,1.9632,50,43,34,10.953,1
20,10,the,content,8,the,1.9632,2.1776,50,43,34,10.953,1
20,11,description,content,9,description,2.1776,2.8803,50,43,34,10.953,1
20,12,of,content,10,of,2.8803,3.0747,50,43,34,10.953,1
20,13,this,content,11,this,3.0747,3.2992,50,43,34,10.953,1
20,14,video,content,12,video,3.2992,3.8159,50,43,34,10.953,1
20,15,for,content,13,for,3.8159,4.0054,50,43,34,10.953,1
20,16,more,content,14,"more,",4.0054,4.4722,50,43,34,10.953,1
20,17,",",content,14,"more,",4.0054,4.4722,50,43,34,10.953,1
20,18,and,content,15,and,4.4722,4.6866,50,43,34,10.953,1
20,19,we,content,16,we'll,4.6866,4.91,50,43,34,10.953,1
20,20,',content,16,we'll,4.6866,4.91,50,43,34,10.953,1
20,21,ll,content,16,we'll,4.6866,4.91,50,43,34,10.953,1
20,22,have,content,17,have,4.91,5.2663,50,43,34,10.953,1
20,23,more,content,18,more,5.2663,5.8281,50,43,34,10.953,1
20,24,live,content,19,live,5.8281,6.2948,50,43,34,10.953,1
20,25,updates,content,20,updates,6.2948,7.0826,50,43,34,10.953,1
20,26,and,content,21,and,7.0826,7.277,50,43,34,10.953,1
20,27,a,content,22,a,7.277,7.3914,50,43,34,10.953,1
20,28,stock,content,23,stock,7.3914,7.6423,50,43,34,10.953,1
20,29,market,content,24,market,7.6423,8.2191,50,43,34,10.953,1
20,30,video,content,25,video,8.2191,8.6909,50,43,34,10.953,1
20,31,(,content,26,(wrap-up),8.6909,9.2027,50,43,34,10.953,1
20,32,wrap,content,26,(wrap-up),8.6909,9.2027,50,43,34,10.953,1
20,33,-,content,26,(wrap-up),8.6909,9.2027,50,43,34,10.953,1
20,34,up,content,26,(wrap-up),8.6909,9.2027,50,43,34,10.953,1
20,35,),content,26,(wrap-up),8.6909,9.2027,50,43,34,10.953,1
20,36,at,content,27,at,9.2027,9.4171,50,43,34,10.953,1
20,37,the,content,28,the,9.4171,9.5416,50,43,34,10.953,1
20,38,end,content,29,end,9.5416,9.8475,50,43,34,10.953,1
20,39,of,content,30,of,9.8475,9.9769,50,43,34,10.953,1
20,40,the,content,31,the,9.9769,10.2363,50,43,34,10.953,1
20,41,day,content,32,day,10.2363,10.4494,50,43,34,10.953,1
20,42,today,content,33,today.,10.4494,10.953,50,43,34,10.953,1
20,43,.,content,33,today.,10.4494,10.953,50,43,34,10.953,1
20,44,[SEP],[SEP],,,,,50,43,34,10.953,1
20,45,[PAD],padding,,,,,50,43,34,10.953,1
20,46,[PAD],padding,,,,,50,43,34,10.953,1
20,47,[PAD],padding,,,,,50,43,34,10.953,1
20,48,[PAD],padding,,,,,50,43,34,10.953,1
20,49,[PAD],padding,,,,,50,43,34,10.953,1
